display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
BUNTON'S WORLD FAMOUS,BUNTON'S WORLD FAMOUS,1005 BROADWAY LLC,1005 BROADWAY,11221,,,0370-24-137274,Food & Beverage Business,0370,license,2024-12-06,2025-01-01,2026-12-31,40.69597,-73.93343,geoclient
"BUREN LLC, THE",,"BUREN LLC, THE",1223 BROADWAY,11221,,,0370-24-122158,Food & Beverage Business,0370,license,2026-08-13,2026-08-13,2028-07-31,40.69185,-73.92619,geoclient
BUSH BROOKLYN,BUSH BROOKLYN,BUSH BROOKLYN LLC,333 TROUTMAN ST,11237,,,0370-23-128941,Food & Beverage Business,0370,license,2025-04-09,2025-04-09,2027-03-31,40.70498,-73.92446,pip
"BUSHWICK BAGEL HOUSE INC, THE",,"BUSHWICK BAGEL HOUSE INC, THE",299 WYCKOFF AVE,11237,,,0138-22-102283,Food & Beverage Business,0138,license,2025-08-01,2025-08-01,2028-07-31,40.70043,-73.91268,pip
BUSHWICK BEER & MARKET INC,,BUSHWICK BEER & MARKET INC,1549 DEKALB AVE,11237,,,0081-23-103356,Grocery Store,0081,license,2026-04-17,2026-06-01,2029-05-31,40.70279,-73.92072,pip
BUSHWICK BURGER,BUSHWICK BURGER,BUSHWICK BURGER CORP,354 CORNELIA ST,11237,,,0240-22-101447,Restaurant,0240,license,2026-01-26,2026-02-01,2028-01-31,40.69609,-73.90972,pip
BUSHWICK COMEDY CLUB,BUSHWICK COMEDY CLUB,Sleiman-Tawil Comedy LLC,259 Melrose St,11206,,,0267-25-111958,Food & Beverage Business,0267,license,2025-05-30,2025-05-30,2027-04-30,40.70192,-73.9298,pip
Bushwick Deli,Bushwick Deli,Bushwick Deli Bite Corp,1449 Myrtle Ave,11237,,,0081-26-135603,Grocery Store,0081,license,2026-02-17,2026-02-17,2029-01-31,40.69885,-73.91786,pip
BUSHWICK DELI CORP,,BUSHWICK DELI CORP,1486 BUSHWICK AVE,11207,,,0081-21-110250,Grocery Store,0081,license,2024-07-12,2024-08-01,2027-07-31,40.68317,-73.90701,pip
BUSHWICK LIQUORS INC,,BUSHWICK LIQUORS INC,459 BUSHWICK AVE,11206,,,0100-23-123795,Liquor Store,0100,license,2026-02-18,2026-03-01,2029-02-28,40.70167,-73.93688,geoclient
BUSHWICK MINIMART INC,,BUSHWICK MINIMART INC,1124 BUSHWICK AVE,11221,,,0081-22-123001,Grocery Store,0081,license,2025-04-12,2025-05-01,2028-04-30,40.68958,-73.91828,pip
Bushwick Organic Deli Corp.,,Bushwick Organic Deli Corp.,1222 Bushwick Ave,11221,,,0081-25-111428,Grocery Store,0081,license,2025-05-27,2025-05-27,2028-04-30,40.68786,-73.91527,pip
BUSHWICK TACO COMPANY INC,,BUSHWICK TACO COMPANY INC,839 KNICKERBOCKER AVE,11207,,,0340-24-120044,Restaurant,0340,license,2026-06-11,2026-07-01,2028-06-30,40.69192,-73.90623,pip
Bushwick Wine & Spirits LLC,,Bushwick Wine & Spirits LLC,260 Wyckoff Ave,11237,,,0100-25-102105,Liquor Store,0100,license,2025-02-03,2025-02-03,2028-01-31,40.70044,-73.9127,pip
C & P BEER DISTRIBUTORS INC,,C & P BEER DISTRIBUTORS INC,151 KNICKERBOCKER AVE,11237,,,0001-23-140537,Wholesale Beer (Retail),0001,license,2026-05-11,2026-07-01,2027-06-30,40.70436,-73.92813,geoclient
C-TOWN,C-TOWN,LA CANA FOOD CORP,346 CENTRAL AVE,11221,,,0081-22-127358,Grocery Store,0081,license,2025-10-24,2025-12-01,2028-11-30,40.69495,-73.91965,pip
CA DELI & GRILL CORP,,CA DELI & GRILL CORP,219 SAINT NICHOLAS AVE,11237,,,0081-22-125376,Grocery Store,0081,license,2024-12-09,2025-01-01,2027-12-31,40.70331,-73.91451,pip
Cafe Ornithology Corp,,Cafe Ornithology Corp,1037 Broadway,11221,,,0340-26-145698,Restaurant,0340,license,2026-06-09,2026-06-09,2026-10-31,40.6953,-73.93226,geoclient
CALABRIJE'S MARGARITAS AND TACOS,CALABRIJE'S MARGARITAS AND TACOS,CALAVERAS MARGARITAS AND TACOS LLC,234 STARR ST,11237,,,0340-23-134063,Restaurant,0340,license,2025-06-03,2025-07-01,2027-06-30,40.70568,-73.92257,pip
CARMELO'S,CARMELO'S,713 BAR INC,1544 DEKALB AVE SUITE 2,11237,,,0340-21-118053-01,Additional Bar,0423,license,2025-12-10,2025-12-10,2027-11-30,40.70287,-73.92064,pip
CARMELO'S,CARMELO'S,713 BAR INC,1544 DEKALB AVE SUITE 2,11237,,,0370-21-118053,Food & Beverage Business,0370,license,2025-11-04,2025-12-01,2027-11-30,40.70287,-73.92064,pip
CARMENTAS ITALIAN SPECIALTIES,CARMENTAS ITALIAN SPECIALTIES,D & P FINE FOODS LLC,50 STARR ST,11221,,,0267-22-107270,Food & Beverage Business,0267,license,2026-04-13,2026-06-01,2028-05-31,40.70123,-73.92694,pip
CAROUSEL,CAROUSEL,36 WYCKOFF LLC,36 WYCKOFF AVE,11237,,,0423-23-128813,Additional Bar,0423,license,2025-12-04,2025-12-04,2027-08-31,40.70601,-73.92198,pip
CAROUSEL,CAROUSEL,36 WYCKOFF LLC,36 WYCKOFF AVE,11237,,,0370-23-128812,Food & Beverage Business,0370,license,2025-08-25,2025-09-01,2027-08-31,40.70601,-73.92198,pip
Carrizal Restaurant Food Inc,,Carrizal Restaurant Food Inc,1542 Gates Ave,11237,,,0524-26-52211,Temporary retail,0524,temporary,2026-08-20,2026-08-20,2027-02-16,40.69929,-73.91245,pip
CASA DEL SABOR,CASA DEL SABOR,CASA DEL SABOR LLC,446 WILSON AVE,11221,,,0340-22-111592,Restaurant,0340,license,2024-11-13,2024-12-01,2026-11-30,40.6934,-73.91288,pip
CATHY'S GREENGOLD INC,,CATHY'S GREENGOLD INC,1569 BROADWAY,11207,,,0081-21-103230,Grocery Store,0081,license,2024-09-19,2024-09-19,2027-08-31,40.68579,-73.91559,geoclient
Central Snacks & Drinks Corp,,Central Snacks & Drinks Corp,330 Central Ave,11221,,,0081-25-132691,Grocery Store,0081,license,2025-12-31,2025-12-31,2028-11-30,40.6954,-73.92042,pip
CHAUNCEY 1763 DELI GROCERY INC,,CHAUNCEY 1763 DELI GROCERY INC,1763 BROADWAY,11207,,,0081-22-128416,Grocery Store,0081,license,2024-12-09,2025-01-01,2027-12-31,40.68275,-73.9102,geoclient
Cheers Corner,Cheers Corner,Wilson Deli & Grill 1 Corp,12 Wilson Ave,11237,,,0081-25-109753,Grocery Store,0081,license,2025-05-09,2025-05-09,2028-04-30,40.70354,-73.93071,geoclient
CHERRY ON TOP,CHERRY ON TOP,CHERRY ON TOP 379 LLC,379 Suydam St #3B,11237,,,0267-23-130466,Food & Beverage Business,0267,license,2026-08-05,2025-09-04,2027-07-31,40.70477,-73.92111,pip
CHIANGMAI DINER & BAR,CHIANGMAI DINER & BAR,GODNORTHTHAI LLC,942 FLUSHING AVENUE,11206,,,0340-24-101337,Restaurant,0340,license,2025-12-23,2026-01-01,2027-12-31,40.7028,-73.93367,geoclient
Chilangos Taqueria,Chilangos Taqueria,Chilangos Taqueria II Inc,295 Wyckoff Ave,11237,,,0370-26-144144,Food & Beverage Business,0370,license,2026-05-27,2026-05-27,2028-04-30,40.70051,-73.91283,pip
CHINOS DELI & GRILL,CHINOS DELI & GRILL,KISHAN 422 INC,422 Irving Ave,11237,,,0081-24-103199,Grocery Store,0081,license,2024-02-08,2024-02-08,2027-01-31,40.69664,-73.9102,pip
CHIPOTLE MEXICAN GRILL #5375,CHIPOTLE MEXICAN GRILL #5375,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,431 Knickerbocker Ave,11237,,,0240-26-138558,Restaurant,0240,license,2026-03-25,2026-03-25,2028-02-29,40.69946,-73.9195,pip
CHOLULA MINI MARKET CORP,,CHOLULA MINI MARKET CORP,1475 MYRTLE AVE,11237,,,0071-24-123306,Grocery Store,0071,license,2024-07-31,2024-07-31,2027-06-30,40.69897,-73.9167,pip
CHRIS & CLAIRE LLC,,CHRIS & CLAIRE LLC,4 IRVING AVE,11237,,,0370-24-138109,Food & Beverage Business,0370,license,2024-12-09,2024-12-09,2026-11-30,40.70556,-73.92594,geoclient
CHRISTA'S KITCHEN,CHRISTA'S KITCHEN,1385 BUSHWICK MARKET CORP,1385 BUSHWICK AVE,11207,,,0081-24-103185,Grocery Store,0081,license,2024-02-08,2024-02-08,2027-01-31,40.685,-73.91027,pip
CHRISTOPHER'S PALACE INC,,CHRISTOPHER'S PALACE INC,1258 MYRTLE AVENUE,11221,,,0370-23-134856,Food & Beverage Business,0370,license,2025-10-01,2025-05-01,2027-04-30,40.69789,-73.92709,pip
CLARA'S,CLARA'S,BUSHWICK SOCIAL LLC,53 WILSON AVE,11237,,,0370-23-132400,Food & Beverage Business,0370,license,2025-08-06,2025-09-01,2027-08-31,40.70246,-73.92883,pip
Collina Brands LLC,,Collina Brands LLC,179 Palmetto St,11221,,,0011-25-122353,Importer,0011,license,2025-09-10,2025-09-10,2028-08-31,40.694,-73.91649,pip
Cooper Organic Deli & Grill Inc.,,Cooper Organic Deli & Grill Inc.,1717 Broadway,11207,,,0081-26-145303,Grocery Store,0081,license,2026-06-04,2026-06-04,2029-05-31,40.68378,-73.91125,geoclient
COVERT FOOD CORP,,COVERT FOOD CORP,830 KNICKERBOCKER AVE,11207,,,0081-23-102704,Grocery Store,0081,license,2026-08-31,2026-09-01,2029-08-31,40.69205,-73.90647,pip
Crave Mode Deli Corp,,Crave Mode Deli Corp,452 Knickerbocker Ave,11237,,,0524-26-46317,Temporary retail,0524,temporary,2026-06-17,2026-06-17,2026-12-14,40.69905,-73.91878,pip
D & W LIQUORS INC,,D & W LIQUORS INC,180 WILSON AVENUE,11237,,,0100-21-114579,Liquor Store,0100,license,2024-10-04,2024-11-01,2027-10-31,40.69955,-73.9237,pip
D MONTAZO RESTAURANT CORP,,D MONTAZO RESTAURANT CORP,216 WYCKOFF AVE,11237,,,0240-23-139636,Restaurant,0240,license,2025-10-28,2025-10-28,2027-08-31,40.70135,-73.91436,pip
D&J WINES & LIQUORS INC,,D&J WINES & LIQUORS INC,599 WILSON AVE,11207,,,0100-21-115841,Liquor Store,0100,license,2024-09-12,2024-10-01,2027-09-30,40.69038,-73.90759,pip
Damballa,Damballa,895 BAR LLC,895 BROADWAY,11206,,,0370-23-135923,Food & Beverage Business,0370,license,2026-04-24,2026-05-01,2028-04-30,40.69799,-73.93702,geoclient
Danger Danger,Danger Danger,Impossible Ocean LLC,232 Knickerbocker Ave,11237,,,0524-26-49647,Temporary retail,0524,temporary,2026-07-23,2026-07-29,2026-10-26,40.70299,-73.9257,pip
DAYLEN DELI GROCERY CORP,,DAYLEN DELI GROCERY CORP,609 WILSON AVE,11207,,,0081-24-107147,Grocery Store,0081,license,2024-03-19,2024-03-19,2027-02-28,40.69016,-73.90719,pip
DELI BROTHERS GROCERY INC,,DELI BROTHERS GROCERY INC,905 BROADWAY,11206,,,0081-23-103098,Grocery Store,0081,license,2026-05-29,2026-06-01,2029-05-31,40.69776,-73.93663,geoclient
Deli Gourmet Juda Inc.,,Deli Gourmet Juda Inc.,143 Central Ave,11221,,,0071-26-136541,Grocery Store,0071,license,2026-03-02,2026-03-02,2029-02-28,40.6995,-73.92765,pip
DENNY FOOD MART CORP,,DENNY FOOD MART CORP,574 WILSON AVE,11207,,,0081-23-122103,Grocery Store,0081,license,2026-02-17,2026-03-01,2029-02-28,40.69058,-73.90793,pip
Diego's Gyros Corp,,Diego's Gyros Corp,178 Irving Ave,11237,,,0524-26-45676,Temporary retail,0524,temporary,2026-06-08,2026-06-08,2026-12-05,40.70189,-73.91945,pip
DISCOUNT CENTER INC,DISCOUNT CENTER INC,353 ST NICHOLAS BEVERAGES,1241 DEKALB AVE,11221,,,0001-23-141030,Wholesale Beer (Retail),0001,license,2026-06-25,2026-07-01,2027-06-30,40.69639,-73.927,pip
DIVE BAR BK,DIVE BAR BK,DIVE AT 90 CORP,408 TROUTMAN STREET,11237,,,0340-24-129314-01,Additional Bar,0423,license,2026-08-26,2026-09-01,2028-08-31,40.70673,-73.9227,pip
DIVE BAR BK,DIVE BAR BK,DIVE AT 90 CORP,408 TROUTMAN STREET,11237,,,0370-24-129314,Food & Beverage Business,0370,license,2026-08-26,2026-09-01,2028-08-31,40.70673,-73.9227,pip
Divine Redeemer Deli Corporation,,Divine Redeemer Deli Corporation,716 Knickerbocker Ave,11221,,,0071-25-118722,Grocery Store,0071,license,2025-08-06,2025-08-06,2028-07-31,40.69419,-73.91023,pip
DOCK 22,DOCK 22,"THE INSPIRE COMPANY, LLC",22 WYCKOFF AVE,11237,,,0340-22-108545,Restaurant,0340,license,2024-12-02,2024-12-02,2026-11-30,40.7064,-73.9226,pip
DOLLAR GENERAL STORE #19213,DOLLAR GENERAL STORE #19213,DOLGEN NEW YORK LLC,1192 MYRTLE AVE,11221,,,0071-22-112533,Grocery Store,0071,license,2025-11-14,2025-11-14,2028-08-31,40.69745,-73.93116,pip
Don Alex Meat Market,Don Alex Meat Market,Don Alex Food Market Corp,353 Knickerbocker Ave,11237,,,0081-26-133597,Grocery Store,0081,license,2026-01-15,2026-01-15,2028-12-31,40.70082,-73.92189,pip
Donde Rossy,Donde Rossy,EL ENCEBOLLADO DE ROSSY CORP II,238 Wyckoff Ave,11237,,,0240-24-138545,Restaurant,0240,license,2024-12-09,2024-12-09,2026-11-30,40.70084,-73.91346,pip
DOUBLE,DOUBLE,"MAD MANDARIN LLC,THE",1332 HALSEY ST,11237,,,0370-23-135926,Food & Beverage Business,0370,license,2025-06-20,2025-07-01,2027-06-30,40.69475,-73.90636,pip
DROMEDARY,DROMEDARY,DROMEDARY INC,266 IRVING AVE,11237,,,0340-22-104431,Restaurant,0340,license,2026-03-19,2026-04-01,2028-03-31,40.69976,-73.91569,pip
