display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
ALDI INC. (NEW YORK),,ALDI INC. (NEW YORK),3785 Nostrand Ave,11235,,,0071-25-107175,Grocery Store,0071,license,2025-04-11,2025-04-11,2026-12-31,40.59141,-73.94013,pip
AND DISCOUNT STORE,AND DISCOUNT STORE,FRUITS AND VEGETABLES BROTHERS INC,251 AVE X,11223,,,0081-22-125464,Grocery Store,0081,license,2025-11-28,2025-12-01,2028-11-30,40.59018,-73.97351,pip
Apple Eat Bagel & Grill Corp,,Apple Eat Bagel & Grill Corp,1925 Avenue Z,11235,,,0081-26-139797,Grocery Store,0081,license,2026-04-10,2026-04-10,2029-03-31,40.58849,-73.94961,pip
Applebee's Neighborhood Grill & Bar,Applebee's Neighborhood Grill & Bar,Doherty Apple Sheepshead Bay LLC,2505-2525 Emmons Ave,11235,,,0340-24-135750,Restaurant,0340,license,2024-11-12,2024-11-12,2026-10-31,40.58372,-73.94334,geoclient
Associated Supermarket,Associated Supermarket,344 Avenue X Food Corp.,344 Avenue X,11223,,,0081-26-147163,Grocery Store,0081,license,2026-06-27,2026-06-27,2029-05-31,40.59049,-73.97066,pip
AVENUE V DISCOUNT LIQUORS INC,,AVENUE V DISCOUNT LIQUORS INC,3021 AVENUE V,11229,,,0100-22-116325,Liquor Store,0100,license,2025-11-25,2025-12-01,2028-11-30,40.59871,-73.93756,pip
BAKU PALACE,BAKU PALACE,MSR BAKU INTERNATIONAL INC,2001 EMMONS AVENUE,11235,,,0340-22-105621,Restaurant,0340,license,2024-11-24,2024-12-01,2026-11-30,40.58374,-73.94822,geoclient
BAYS LIQUORS,BAYS LIQUORS,BAYS PASSION LIQUOR INC,2801 KNAPP ST,11235,,,0100-21-114227,Liquor Store,0100,license,2024-06-03,2024-07-01,2027-06-30,40.58617,-73.9314,pip
Bero International Wine Inc,,Bero International Wine Inc,2039 E 13th St,11229,,,0593-26-50956,Wholesaler's Temporary,0593,temporary,2026-08-07,2026-08-07,2027-02-03,40.59988,-73.95849,pip
BHI Thursdays,BHI Thursdays,"722 Foods, LLC",722 Kings Hwy,11223,,,0370-24-130484,Food & Beverage Business,0370,license,2026-07-20,2026-09-01,2028-08-31,40.60635,-73.96497,pip
BIONIC BAGELS & DELI INC,,BIONIC BAGELS & DELI INC,3741 NOSTRAND AVE,11235,,,0081-23-103773,Grocery Store,0081,license,2026-08-21,2026-09-01,2029-08-31,40.59259,-73.94017,pip
BOWL 360 BROOKLYN,BOWL 360 BROOKLYN,360 CONCEPTS GROUP 1 LLC,1-25 BOUCK CT,11223,,,0340-21-116465,Restaurant,0340,license,2025-10-24,2025-11-01,2027-10-31,40.58874,-73.97385,geoclient
BP,BP,AVENUE T GAS INC,2317 CONEY ISLAND AVE,11223,,,0081-21-108910,Grocery Store,0081,license,2024-04-25,2024-05-01,2027-04-30,40.60034,-73.96135,pip
BRENNAN & CARRS,BRENNAN & CARRS,BRENDAN & CARRS REST INC,3432 NOSTRAND AVENUE,11229,,,0138-21-123544,Food & Beverage Business,0138,license,2024-08-05,2024-08-05,2027-06-30,40.60028,-73.94185,pip
BROOKLYN YACHTS CLUB INC,,BROOKLYN YACHTS CLUB INC,3147 VOORHIES AVENUE,11235,,,0349-22-117316,Club,0349,license,2026-05-20,2026-06-01,2028-05-31,40.58825,-73.93072,geoclient
BUCKLEY'S RESTAURANT & CATERERS,BUCKLEY'S RESTAURANT & CATERERS,JAMES J BUCKLEY RESTAURANT CORP,2926 AVENUE S,11229,,,0340-22-110686,Restaurant,0340,license,2026-04-28,2026-05-01,2028-04-30,40.60502,-73.9431,pip
BUSY CORNER GROCERY,BUSY CORNER GROCERY,BUSY CORNER GROCERY INC,801 KINGS HIGHWAY,11223,,,0071-21-118188,Grocery Store,0071,license,2024-04-01,2024-04-01,2027-03-31,40.60656,-73.96433,pip
CAFE RENAISSANCE,CAFE RENAISSANCE,JES REN LLC,802-804 Kings Hwy,11223,,,0340-26-135490,Restaurant,0340,license,2026-02-13,2026-02-13,2028-01-31,40.60651,-73.96449,pip
CAMPOS DELI GROCERY CORP,,CAMPOS DELI GROCERY CORP,2113 W 6TH ST,11223,,,0081-22-138477,Grocery Store,0081,license,2025-09-22,2025-10-01,2028-09-30,40.59611,-73.97743,geoclient
CASA MARIAS RESTAURANT INC,,CASA MARIAS RESTAURANT INC,1962 CONEY ISLAND AVENUE,11223,,,0340-23-136576,Restaurant,0340,license,2025-09-09,2025-09-09,2027-08-31,40.60934,-73.96224,pip
Castells,Castells,Legend Food Group LLC,222 Avenue U,11223,,,0340-25-102635,Restaurant,0340,license,2025-02-10,2025-02-10,2027-01-31,40.5967,-73.97585,geoclient
CATHOLIC CLUB INC,CATHOLIC CLUB INC,GERRITTSEN BEACH,2882 GERRITTSEN AVE,11229,,,0349-22-117800,Club,0349,license,2026-01-09,2026-03-01,2028-02-29,40.59011,-73.92209,pip
CHALOUH INT'L FOOD INC,,CHALOUH INT'L FOOD INC,509 KINGS HGWY,11223,,,0071-23-134998,Grocery Store,0071,license,2026-08-11,2026-10-01,2029-09-30,40.60437,-73.97062,pip
CHALOUH MIDDLE EAST GROCERIES INC,,CHALOUH MIDDLE EAST GROCERIES INC,349 AVENUE X,11223,,,0071-20-102272,Grocery Store,0071,license,2024-01-25,2024-02-01,2027-01-31,40.59057,-73.96994,pip
Chateau Capitaine Inc,,Chateau Capitaine Inc,2570 Coney Island Ave,11223,,,0340-26-140170,Restaurant,0340,license,2026-04-15,2026-04-15,2028-03-31,40.59418,-73.96087,pip
CHERRY HILL,CHERRY HILL,MUSCAT MARKET LLC,2613 AVE U,11229,,,0081-21-108754,Grocery Store,0081,license,2024-04-19,2024-05-01,2027-04-30,40.60007,-73.94514,pip
CHERRY HILL GOURMET INC,,CHERRY HILL GOURMET INC,1901A EMMONS AVE,11235,,,0081-23-164514,Grocery Store,0081,license,2023-12-18,2023-12-18,2026-11-30,40.58413,-73.94917,pip
Chikurin,Chikurin,Z Chikurin Inc.,1702 Avenue Z,11235,,,0340-25-122329,Restaurant,0340,license,2025-09-10,2025-09-10,2027-08-31,40.58821,-73.95214,pip
CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL OF COLORADO LLC,1325 KINGS HWY,11229,,,0340-23-138543,Restaurant,0340,license,2025-07-04,2025-07-01,2027-06-30,40.60833,-73.95927,pip
Chronos,Chronos,LNB 2670 LLC,2670 Coney Island Ave,11235,,,0524-26-38428,Temporary retail,0524,temporary,2026-03-24,2026-03-24,2026-09-20,40.59131,-73.96066,pip
CITY ICE SPORTS INC,,CITY ICE SPORTS INC,760 ORIENTAL BLVD,11235,,,0112-23-126960,Summer Restaurant,0112,license,2026-02-23,2026-04-01,2026-10-31,40.5772,-73.94349,pip
City Wines Inc,,City Wines Inc,2880 Nostrand Ave,11229,,,0100-25-102641,Liquor Store,0100,license,2025-02-10,2025-02-10,2028-01-31,40.61412,-73.94444,geoclient
CLADDAGH INN,CLADDAGH INN,COSTELLOS TAVERN INC,3042 NOSTRAND AVENUE,11229,,,0370-23-119720,Food & Beverage Business,0370,license,2025-02-23,2025-03-01,2027-02-28,40.61022,-73.94371,pip
CLEMENTES MARYLAND CRABHOUSE,CLEMENTES MARYLAND CRABHOUSE,LIV ROCK REST CORP,3939 EMMONS AVE,11235,,,0371-23-132579,Summer Food & beverage business,0371,license,2026-03-11,2026-03-11,2026-11-30,40.58551,-73.9278,geoclient
"COME AND GO LIQUORS, INC.",,"COME AND GO LIQUORS, INC.",2017 CONEY ISLAND AVENUE,11223,,,0100-21-114474,Liquor Store,0100,license,2024-10-22,2024-11-01,2027-10-31,40.60809,-73.96201,pip
Convenience 1724 One Inc,,Convenience 1724 One Inc,1724 Jerome Ave,11235,,,0071-25-105742,Grocery Store,0071,license,2025-03-26,2025-03-26,2028-02-29,40.58742,-73.95164,pip
CORNER AVE S CONVENIENCE INC,,CORNER AVE S CONVENIENCE INC,1101 AVENUE S,11223,,,0081-23-102812,Grocery Store,0081,license,2026-08-17,2026-08-17,2029-07-31,40.60301,-73.96134,pip
CVS/PHARMACY #10291,CVS/PHARMACY #10291,CVS ALBANY LLC,1601 KINGS HWY,11229,,,0082-21-123517,Drug Store,0082,license,2024-06-30,2024-06-30,2027-06-30,40.60924,-73.95719,pip
D & G DELI GROCERY,D & G DELI GROCERY,DON BOSCO GOLUMBA INC,1421 GRAVESEND NECK ROAD,11229,,,0071-22-111031,Grocery Store,0071,license,2025-10-10,2025-11-01,2028-10-31,40.59481,-73.95583,pip
DANY DELI 2 INC,,DANY DELI 2 INC,2970 NOSTRAND AVE,11229,,,0081-21-103633,Grocery Store,0081,license,2024-01-17,2024-01-17,2026-12-31,40.61186,-73.94402,geoclient
DISCOUNT DAIRY FARM GROCERY INC,,DISCOUNT DAIRY FARM GROCERY INC,2730 OCEAN AVE,11229,,,0071-21-120031,Grocery Store,0071,license,2024-09-22,2024-10-01,2027-09-30,40.59473,-73.95053,pip
DOMINO,DOMINO,ADVANCED DOMINO INC,1824 KINGS HWY,11229,,,0081-22-130898,Grocery Store,0081,license,2025-02-24,2025-03-01,2028-02-29,40.61015,-73.955,pip
DOZORTSEV & SONS ENTERPRISES LIMITED,,DOZORTSEV & SONS ENTERPRISES LIMITED,2610 E 18TH ST,11235,,,0009-23-126371,Wholesale Liquor,0009,license,2026-02-26,2026-03-01,2029-02-28,40.58803,-73.95145,pip
"DRAFT BARN ON X INC, THE",,"DRAFT BARN ON X INC, THE",317 AVENUE X,11223,,,0370-24-109114,Food & Beverage Business,0370,license,2026-03-25,2026-04-01,2028-03-31,40.59042,-73.9713,pip
E 19 Street Deli & Grocery Inc,,E 19 Street Deli & Grocery Inc,1906 Avenue Y,11235,,,0081-25-130947,Grocery Store,0081,license,2025-12-04,2025-12-04,2028-11-30,40.59053,-73.9508,pip
E SMOKE & CONVENIENCE,E SMOKE & CONVENIENCE,PRAMUKH 1929 INC,1929 AVENUE U,11229,,,0081-22-126298,Grocery Store,0081,license,2025-06-30,2025-08-01,2028-07-31,40.59933,-73.95185,pip
E SUSHI II INC,,E SUSHI II INC,2971 OCEAN AVE,11235,,,0240-23-141909,Restaurant,0240,license,2025-01-03,2025-02-01,2027-01-31,40.58881,-73.94943,pip
EDO ASIAN FUSION,EDO ASIAN FUSION,EDO ASIAN FUSION INC,2087 CONEY ISLAND AVE,11223,,,0240-23-139545,Restaurant,0240,license,2025-01-03,2025-02-01,2027-01-31,40.60628,-73.96178,pip
El Centro Mini Market,El Centro Mini Market,Las Palmas Purveyors Inc,11 Colin Pl,11223,,,0081-26-139505,Grocery Store,0081,license,2026-04-08,2026-04-08,2029-03-31,40.60263,-73.97227,geoclient
El Jaguar Restaurant & Bar,El Jaguar Restaurant & Bar,TACOS EL JAGUAR LLC,158 Avenue U,11223,,,0340-25-102971,Restaurant,0340,license,2026-03-19,2026-04-01,2028-03-31,40.59643,-73.97838,geoclient
El Palenque Mexican Restaurant Corporation,,El Palenque Mexican Restaurant Corporation,181 W End Ave,11235,,,0340-26-142742,Restaurant,0340,license,2026-05-11,2026-05-11,2028-04-30,40.57735,-73.95298,pip
El Paso Mexican Grill,El Paso Mexican Grill,Texano Tex Mex Grill Corp.,809 Avenue U,11223,,,0240-26-143313,Restaurant,0240,license,2026-05-15,2026-05-15,2028-04-30,40.59815,-73.96267,pip
EMMONS DELI INC,,EMMONS DELI INC,1729 EMMONS AVENUE,11235,,,0138-22-102715,Food & Beverage Business,0138,license,2025-02-03,2025-03-01,2028-02-29,40.58343,-73.95059,geoclient
Emmons Palace,Emmons Palace,Dessert Palace Bosc Inc,2265 Emmons Ave,11235,,,0340-24-122927,Restaurant,0340,license,2026-06-12,2026-07-01,2028-06-30,40.58373,-73.94429,geoclient
ESTELLE,ESTELLE,GOLDMAKER INC,1824 AVENUE U,11229,,,0370-24-106151,Food & Beverage Business,0370,license,2026-02-27,2026-03-01,2028-02-29,40.59922,-73.95276,pip
ESTER DELI CORP,,ESTER DELI CORP,3664 NOSTRAND AVE,11229,,,0071-22-114620,Grocery Store,0071,license,2025-02-24,2025-04-01,2028-03-31,40.59464,-73.94076,pip
Exit 9,Exit 9,BFFB Group Inc,2771D Knapp St,11235,,,0340-25-104625,Restaurant,0340,license,2025-03-11,2025-03-11,2027-02-28,40.58648,-73.93146,geoclient
EXPRESS CONVENIENCE STORE,EXPRESS CONVENIENCE STORE,VEER KRUPA GROCERY CORP,1806 KINGS HWY,11229,,,0081-23-122081,Grocery Store,0081,license,2026-08-03,2026-10-01,2029-09-30,40.61002,-73.95536,pip
F S CONVENIENCE STORE INC,,F S CONVENIENCE STORE INC,291 AVENUE X,11223,,,0081-21-104577,Grocery Store,0081,license,2024-11-07,2024-12-01,2027-11-30,40.59034,-73.97209,pip
F&G Supermarket Corp.,,F&G Supermarket Corp.,2807 & 2809 & 2813 86th St,11223,,,0524-26-50063,Temporary retail,0524,temporary,2026-07-27,2026-07-27,2027-01-23,40.59283,-73.97877,pip
FLATBUSH BEER DISTRIBUTORS,FLATBUSH BEER DISTRIBUTORS,JOSEPH DIPIPPA,2115 COYLE STREET,11229,,,0001-23-142684,Wholesale Beer (Retail),0001,license,2026-06-06,2026-07-01,2027-06-30,40.60048,-73.93705,pip
FRIENDLY LIQUORS,FRIENDLY LIQUORS,WEI'S FINE SPIRITS LTD,1303 AVE Z,11235,,,0100-22-116933,Liquor Store,0100,license,2025-01-17,2025-02-01,2028-01-31,40.58792,-73.95601,pip
FRIENDS OF COLUMBUS COUNCL INC,,FRIENDS OF COLUMBUS COUNCL INC,3051 NOSTRAND AVE,11229,,,0349-22-117859,Club,0349,license,2026-02-09,2026-03-01,2028-02-29,40.60998,-73.94367,pip
"GATHER INN AGAIN INC, THE",,"GATHER INN AGAIN INC, THE",2718 2720 GERRITSEN AVE,11229,,,0340-22-114710,Restaurant,0340,license,2026-05-29,2026-06-01,2028-05-31,40.5929,-73.92519,geoclient
GEORGIAN VINTAGES CORP,,GEORGIAN VINTAGES CORP,2119 E 15TH ST,11204,,,0011-21-114171,Importer,0011,license,2023-12-29,2024-01-01,2026-12-31,40.59831,-73.9563,pip
GEORGIAN VINTAGES CORP,,GEORGIAN VINTAGES CORP,2119 E 15TH ST,11204,,,0009-25-103791,Wholesale Liquor,0009,license,2025-02-28,2025-02-28,2027-06-30,40.59831,-73.9563,pip
GEORGIAN VINTAGES CORP,,GEORGIAN VINTAGES CORP,2119 E 15TH ST,11204,,,0007-21-102837,Wholesale Wine,0007,license,2024-06-27,2024-07-01,2027-06-30,40.59831,-73.9563,pip
GERRITSEN GOURMET DELI,GERRITSEN GOURMET DELI,GERRITSEN GOURMET DELI CORP,2602 GERRITSEN AVE,11229,,,0081-20-107983,Grocery Store,0081,license,2023-10-27,2023-11-01,2026-10-31,40.59499,-73.92751,geoclient
GINZA SUSHI 88 INC,,GINZA SUSHI 88 INC,2809 OCEAN AVE,11229,,,0240-23-139696,Restaurant,0240,license,2025-04-21,2025-06-01,2027-05-31,40.59293,-73.95019,pip
GOOD LUCK GROCERY STORE INC,,GOOD LUCK GROCERY STORE INC,1102 AVENUE U,11229,,,0081-21-111202,Grocery Store,0081,license,2024-11-05,2024-11-05,2027-10-31,40.61004,-73.96193,geoclient
GOURMET BOUTIQUE OF NY LLC,,GOURMET BOUTIQUE OF NY LLC,3688 NOSTRAND AVE,11229,,,0081-22-130661,Grocery Store,0081,license,2025-03-12,2025-04-01,2028-03-31,40.59407,-73.94065,pip
GOURMET PLAZA,GOURMET PLAZA,BROTHERS INTERNATIONAL FOOD INC,1663 1669 E 13TH STREET,11229,,,0071-23-131982,Grocery Store,0071,license,2023-10-03,2023-11-01,2026-10-31,40.60855,-73.96014,pip
GREEN FOREST MARKET,GREEN FOREST MARKET,GREEN FOREST LLC,1717 KINGS HWY,11229,,,0081-20-113225,Grocery Store,0081,license,2023-11-14,2023-12-01,2026-11-30,40.60983,-73.95585,pip
H & I GROCERY INC,,H & I GROCERY INC,2847 86TH ST,11223,,,0071-23-134378,Grocery Store,0071,license,2023-09-12,2023-11-01,2026-10-31,40.59213,-73.97759,geoclient
Halal Meat on Us INC,,Halal Meat on Us INC,1928 Kings Hwy,11229,,,0081-26-139333,Grocery Store,0081,license,2026-04-03,2026-04-03,2029-03-31,40.61054,-73.95387,geoclient
HANNAN DELI & GROCERY,HANNAN DELI & GROCERY,HANNAN DELI & GROCERY CORP,1601 1603 AVENUE U,11229,,,0081-21-104715,Grocery Store,0081,license,2024-07-11,2024-08-01,2027-07-31,40.59896,-73.95525,pip
HAPPY HOUR WINE & SPIRITS INC,,HAPPY HOUR WINE & SPIRITS INC,1233 AVENUE U,11229,,,0100-22-115943,Liquor Store,0100,license,2025-01-09,2025-02-01,2028-01-31,40.59856,-73.95882,pip
HARBOR GROCERY,HARBOR GROCERY,HARBOR USA INC,2554 CONEY ISLAND AVE,11223,,,0081-22-132020,Grocery Store,0081,license,2025-10-23,2025-12-01,2028-11-30,40.59454,-73.9609,pip
Holon,Holon,EDEN MARKET INC,529 Kings Highway,11223,,,0081-25-108035,Grocery Store,0081,license,2025-04-23,2025-04-23,2028-03-31,40.60448,-73.96973,pip
HOT POTATO HOUSE,HOT POTATO HOUSE,HAPPY CHEF INC,109 ORIENTAL BLVD,11235,,,0340-25-107035,Restaurant,0340,license,2025-04-10,2025-04-10,2027-03-31,40.57697,-73.95252,pip
IDREES DELI ON THE BAY CORP,,IDREES DELI ON THE BAY CORP,3191 EMMONS AVE,11235,,,0081-21-104767,Grocery Store,0081,license,2024-08-30,2024-09-01,2027-08-31,40.58418,-73.93284,pip
IHOP 3770,IHOP 3770,VB Stacks LLC,2951 Avenue U,11229,,,0240-25-111384,Restaurant,0240,license,2025-05-23,2025-05-23,2027-04-30,40.6005,-73.94127,pip
IMPERIAL WINE SPIRITS,IMPERIAL WINE SPIRITS,IMPERIAL WINE NYC INC,2223 AVENUE U,11229,,,0100-21-115265,Liquor Store,0100,license,2024-05-14,2024-06-01,2027-05-31,40.59968,-73.94866,pip
IRG REALTY CORP,,IRG REALTY CORP,512 AVENUE U,11223,,,0340-22-110980,Restaurant,0340,license,2026-08-29,2026-08-27,2028-07-31,40.59772,-73.96645,pip
Izakaya Sushi & Lounge,Izakaya Sushi & Lounge,Izakaya NY Inc,1629 Sheepshead Bay Rd,11235,,,0340-26-133457,Restaurant,0340,license,2026-01-13,2026-01-13,2027-12-31,40.58688,-73.95261,pip
J & B Fruit Market Corp,,J & B Fruit Market Corp,182 Avenue U,11223,,,0081-25-100564,Grocery Store,0081,license,2025-01-10,2025-01-10,2027-12-31,40.59654,-73.97728,geoclient
J R PIZZERIA INC,,J R PIZZERIA INC,1916 KINGS HGWY,11229,,,0138-21-123545,Food & Beverage Business,0138,license,2024-06-27,2024-07-01,2027-06-30,40.61044,-73.95417,geoclient
JIZZ BIZZ INC,,JIZZ BIZZ INC,2801 CONEY ISLAND AVE,11235,,,0340-23-137845,Restaurant,0340,license,2025-08-21,2025-09-01,2027-08-31,40.58823,-73.96043,geoclient
KASAI,KASAI,HIBACHI GLATT INC,2524 CONEY ISLAND AVE,11223,,,0240-22-102580,Restaurant,0240,license,2026-04-01,2026-04-01,2027-09-30,40.59524,-73.96096,pip
Key Food,Key Food,Seven Seas Gerritsen LLC,2245 Gerritsen Ave,11229,,,0081-26-147497,Grocery Store,0081,license,2026-07-01,2026-07-01,2029-06-30,40.60113,-73.9344,pip
KHINKALI FACTORY CORP,,KHINKALI FACTORY CORP,1105 QUENTIN RD,11229,,,0240-22-100414,Restaurant,0240,license,2026-06-23,2026-07-01,2028-06-30,40.60787,-73.96163,pip
KING EXPRESS DELI INC,,KING EXPRESS DELI INC,1801 AVENUE U,11229,,,0081-23-102564,Grocery Store,0081,license,2026-04-29,2026-06-01,2029-05-31,40.59916,-73.95331,pip
King Wines & Liquor,King Wines & Liquor,"Five King Liquor Store, Inc",154 Avenue U,11223,,,0524-26-50207,Temporary retail,0524,temporary,2026-07-30,2026-07-28,2027-01-24,40.59639,-73.97872,geoclient
King's Meat,King's Meat,King Hwy Meat Corp,1673 E 16th St,11229,,,0081-25-111802,Grocery Store,0081,license,2025-05-29,2025-05-29,2028-04-30,40.60861,-73.95731,pip
KINGS CONEY BP,KINGS CONEY BP,BOLLA OPERATING CORP.,2624 CONEY ISLAND AVENUE,11223,,,0081-21-112343,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.59268,-73.96096,pip
KINGS CONVENIENCE,KINGS CONVENIENCE,KINGS CONVENIENCE CORP,1426 KINGS HGWY,11229,,,0081-20-109411,Grocery Store,0081,license,2023-10-23,2023-11-01,2026-10-31,40.60867,-73.95846,pip
Kings Deli,Kings Deli,1619 Kings Deli Corp,1619 Oriental Blvd,11235,,,0081-25-132609,Grocery Store,0081,license,2025-12-30,2025-12-30,2028-11-30,40.57843,-73.93822,pip
KINGS KNAPP MOBIL,KINGS KNAPP MOBIL,BOLLA OPERATING CORP.,2402 KNAPP STREET,11235,,,0081-21-108517,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.5943,-73.93333,pip
KINGS ONE STOP MOBIL,KINGS ONE STOP MOBIL,BOLLA OPERATING CORP.,2228 GERRITSEN AVENUE,11229,,,0081-21-109524,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.60094,-73.93419,pip
Kings Star Liquors,Kings Star Liquors,"1226 Kings Highway Liquor, Wine & Spirits, Inc.",1226 Kings Hwy,11229,,,0100-26-133183,Liquor Store,0100,license,2026-03-09,2026-03-09,2028-12-31,40.60796,-73.96022,pip
KINGS VALLEY FRUIT INC,,KINGS VALLEY FRUIT INC,1624 KINGS HWY,11229,,,0081-21-100752,Grocery Store,0081,license,2024-01-29,2024-02-01,2027-01-31,40.60941,-73.95679,pip
KINGSWAY LIQUORS,KINGSWAY LIQUORS,CHO 1624 CORP,1624 KINGS HGWY,11229,,,0100-22-116310,Liquor Store,0100,license,2025-02-20,2025-03-01,2028-02-29,40.60941,-73.95679,pip
KNAPP LIQUORS NY INC,,KNAPP LIQUORS NY INC,2312 KNAPP ST,11229,,,0100-23-126926,Liquor Store,0100,license,2026-04-01,2026-04-01,2029-03-31,40.59642,-73.93335,pip
KNAPP PIZZA II,KNAPP PIZZA II,261 AVENUE X INC,261 AVENUE X,11223,,,0240-24-104846,Restaurant,0240,license,2026-01-30,2026-02-01,2028-01-31,40.59021,-73.97322,pip
KNAPP ST BAGELS,KNAPP ST BAGELS,KNAPP CORNER CORP,2771 KNAPP ST,11235,,,0081-22-122769,Grocery Store,0081,license,2025-12-05,2026-01-01,2028-12-31,40.58648,-73.93146,geoclient
KNAPP ST PIZZA,KNAPP ST PIZZA,FF PASTA HOUSE INC,2153-2157 KNAPP ST,11229,,,0240-23-140075,Restaurant,0240,license,2025-07-29,2025-08-01,2027-07-31,40.60014,-73.93406,pip
KNIGHTS OF BARON DE KALB INC,,KNIGHTS OF BARON DE KALB INC,3000 EMMONS AVE,11235,,,0349-23-125346,Club,0349,license,2025-02-12,2025-03-01,2027-02-28,40.58371,-73.93836,geoclient
KOSHER PLAZA INC,,KOSHER PLAZA INC,571 KINGS HIGHWAY,11223,,,0081-23-120145,Grocery Store,0081,license,2026-01-02,2026-03-01,2029-02-28,40.60485,-73.96833,pip
KOVCHEG INTERNATIONAL FOOD INC,,KOVCHEG INTERNATIONAL FOOD INC,2899 OCEAN AVE,11235,,,0071-22-115112,Grocery Store,0071,license,2026-01-14,2026-01-14,2028-12-31,40.5905,-73.94972,pip
