display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
AMERICAN LEGION,AMERICAN LEGION,1380 MC FADDEN BROS POST,290 PROSPECT PARK WEST,11215,,,0349-23-124914,Club,0349,license,2025-02-25,2025-03-01,2027-02-28,40.6578,-73.98275,pip
AMIGA DE CHINA SUPERMARKET INC,,AMIGA DE CHINA SUPERMARKET INC,5707 4TH AVE,11220,,,0071-21-117173,Grocery Store,0071,license,2024-02-20,2024-03-01,2027-02-28,40.64232,-74.0168,pip
Amigos Deli & Grill Inc.,,Amigos Deli & Grill Inc.,5309 4th Ave,11220,,,0081-24-131006,Grocery Store,0081,license,2024-10-02,2024-10-02,2027-09-30,40.64454,-74.01448,pip
AMY GROCERY MINIMARKET INC,,AMY GROCERY MINIMARKET INC,5724 5TH AVE,11220,,,0071-23-137958,Grocery Store,0071,license,2026-02-03,2026-02-03,2029-01-31,40.64071,-74.01489,pip
ANTOJITOS MEXICANOS DELI II CORP,,ANTOJITOS MEXICANOS DELI II CORP,5814 5TH AVE,11220,,,0340-24-120439,Restaurant,0340,license,2026-07-13,2026-07-01,2028-06-30,40.64032,-74.01528,pip
ARECIBOS CASH & CARRY,ARECIBOS CASH & CARRY,LUIS E CRUZ,5020 3RD AVENUE,11220,,,0081-22-131090,Grocery Store,0081,license,2025-03-14,2025-04-01,2028-03-31,40.64735,-74.01515,pip
ARIS SPORTS BAR RESTAURANT,ARIS SPORTS BAR RESTAURANT,ANDY GROCERY INC,4514 3RD AVE,11220,,,0370-24-134049,Food & Beverage Business,0370,license,2024-10-30,2024-12-01,2026-11-30,40.65027,-74.01213,pip
ASEA  ASIAN FUSION & YAKITORI LOUNGE,ASEA  ASIAN FUSION & YAKITORI LOUNGE,MAMARICH INC,4120 8TH AVE,11232,,,0267-23-134805,Food & Beverage Business,0267,license,2025-03-04,2025-04-01,2027-03-31,40.64573,-73.9989,geoclient
Atitlan Restaurant & Pizzeria Latin Cuisine,Atitlan Restaurant & Pizzeria Latin Cuisine,Restaurant Bar & Pizzeria Atitlan Corp.,3905 5th Ave,11232,,,0240-26-143187,Restaurant,0240,license,2026-05-15,2026-05-15,2028-04-30,40.65109,-74.00407,pip
B LANDI DELI GROCERY CORP,,B LANDI DELI GROCERY CORP,885 4TH AVE,11232,,,0081-23-100404,Grocery Store,0081,license,2026-04-20,2026-06-01,2029-05-31,40.65581,-74.00274,pip
BABA'S DELI & BEER,BABA'S DELI & BEER,SAKTI ENTERPRISE INC,4016 5TH AVE,11232,,,0081-22-124490,Grocery Store,0081,license,2024-12-12,2025-01-01,2027-12-31,40.65029,-74.00492,pip
BAMBOO SEAFOOD RESTAURANT,BAMBOO SEAFOOD RESTAURANT,BAMBOO SEAFOOD INC,5108 7TH AVE,11220,,,0240-24-106755,Restaurant,0240,license,2026-02-02,2026-03-01,2028-02-29,40.64167,-74.0067,pip
Bangkok Bar NYC,Bangkok Bar NYC,Snack 8 Corporation,220 36th St,11232,,,0240-26-139945,Restaurant,0240,license,2026-04-13,2026-04-13,2028-03-31,40.65669,-74.00838,pip
Bangkok Boulevard,Bangkok Boulevard,Rungroj Inc,268 Prospect Park W,11215,,,0240-24-134859,Restaurant,0240,license,2024-11-02,2024-11-02,2026-10-31,40.65847,-73.98207,pip
BARTOLOME GROCERY AND DELI CORP,,BARTOLOME GROCERY AND DELI CORP,4302 8TH AVENUE,11232,,,0081-22-129095,Grocery Store,0081,license,2025-11-05,2026-01-01,2028-12-31,40.64485,-73.9998,geoclient
BATTLE HILL TAVERN,BATTLE HILL TAVERN,BROOKLYN 21 PUB INC,686 6TH AVE,11215,,,0370-24-104926,Food & Beverage Business,0370,license,2026-03-11,2026-03-11,2028-02-29,40.6601,-73.99112,pip
BEBECITA'S SPORTS BAR,BEBECITA'S SPORTS BAR,EL VIEJON BILLIARDS CORP,1004 4TH AVE,11232,,,0370-23-138736,Food & Beverage Business,0370,license,2026-07-30,2026-09-01,2028-08-31,40.65277,-74.00613,pip
BEST DELI,BEST DELI,J K 888 INC,4106 2ND AVENUE,11232,,,0081-23-122741,Grocery Store,0081,license,2025-11-19,2026-02-01,2029-01-31,40.65399,-74.01224,pip
BITTER MONK,BITTER MONK,ATHERAS LLC,68 34TH ST,11232,,,0052-24-138868,Distiller Class A-1 (Micro-distiller),0052,license,2024-12-11,2024-12-11,2027-11-30,40.65728,-74.00633,pip
BITTER MONK,BITTER MONK,ATHERAS LLC,68 34TH ST,11232,,,0056-24-138867,Distiller Class D (Farm Distiller),0056,license,2024-12-11,2024-12-11,2027-11-30,40.65728,-74.00633,pip
BITTER MONK,BITTER MONK,ATHERAS LLC,68 34TH ST,11232,,,0370-24-138869,Food & Beverage Business,0370,license,2024-12-11,2024-12-11,2026-11-30,40.65728,-74.00633,pip
BK Backyard Bar & Billiards,BK Backyard Bar & Billiards,Backyard Slope LLC,740 744 5th Ave,11232,,,0340-25-121804,Restaurant,0340,license,2025-09-05,2025-09-05,2027-08-31,40.65927,-73.99559,pip
BLACK HORSE PUB,BLACK HORSE PUB,568 FIFTH BROOKLYN LLC,568 5TH AVENUE,11215,,,0340-23-133875,Restaurant,0340,license,2025-09-05,2025-10-01,2027-09-30,40.66506,-73.98974,pip
BLACK SEA IMPORTS INC,,BLACK SEA IMPORTS INC,140 58TH ST,11220,,,0009-21-113705,Wholesale Liquor,0009,license,2024-01-31,2024-02-01,2027-01-31,40.64564,-74.02377,pip
Block Hill Station,Block Hill Station,DMJP Inc,718 5th Ave,11215,,,0370-24-129441,Food & Beverage Business,0370,license,2026-08-21,2026-09-01,2028-08-31,40.66042,-73.99438,pip
BOWEN & DARREN DELI & GROCERY CORP,,BOWEN & DARREN DELI & GROCERY CORP,5424 7TH AVE,11220,,,0081-23-122609,Grocery Store,0081,license,2026-06-03,2026-08-01,2029-07-31,40.63974,-74.00874,pip
Bravo Fresh Meat Market,Bravo Fresh Meat Market,5822 Meat Market Corp,5822 4th Ave,11220,,,0081-25-114694,Grocery Store,0081,license,2025-06-23,2025-06-23,2028-05-31,40.6416,-74.01774,pip
BRAVO SUPERMARKET,BRAVO SUPERMARKET,FAT MEAT & PRODUCE CORP,4808 4TH AVE,11220,,,0081-23-122206,Grocery Store,0081,license,2026-07-14,2026-08-01,2029-07-31,40.6474,-74.01168,pip
"BREUCKELEN DISTILLING COMPANY INCORPORATED & STOCKWELL RESERVE BRANDS, LLC",,"BREUCKELEN DISTILLING COMPANY INCORPORATED & STOCKWELL RESERVE BRANDS, LLC",75 77 19TH STREET UNIT A,11232,,,0056-22-131373,Distiller Class D (Farm Distiller),0056,license,2026-02-09,2025-06-01,2028-05-31,40.66593,-73.998,pip
BROOKLYN 39 CAFE INC,,BROOKLYN 39 CAFE INC,457 39TH ST,11232,,,0340-23-135297,Restaurant,0340,license,2025-06-19,2025-07-01,2027-06-30,40.65172,-74.00465,pip
Brooklyn Game Knight,Brooklyn Game Knight,Brooklyn Game Knight Inc,86 34th St,11232,,,0370-26-145557,Food & Beverage Business,0370,license,2026-06-08,2026-06-08,2028-05-31,40.65695,-74.00579,pip
BROOKLYN GRANGE,BROOKLYN GRANGE,SUNSET PARK FARM LLC,850 3RD AVE,11232,,,0346-23-125395,Catering Establishment,0346,license,2025-05-30,2025-05-30,2027-04-30,40.65896,-74.00462,pip
BROOKLYN KURA,BROOKLYN KURA,GOTHAM SAKE LLC,34 34TH ST,11232,,,0052-25-118157,Distiller Class A-1 (Micro-distiller),0052,license,2025-07-30,2025-07-30,2028-06-30,40.65775,-74.00712,pip
BROOKLYN KURA,BROOKLYN KURA,GOTHAM SAKE LLC,34 34TH ST,11232,,,0370-23-157665,Food & Beverage Business,0370,license,2025-09-05,2025-10-01,2027-09-30,40.65775,-74.00712,pip
BROOKLYN KURA,BROOKLYN KURA,GOTHAM SAKE LLC,34 34TH ST,11232,,,0031-23-157663,Winery,0031,license,2026-08-24,2026-10-01,2029-09-30,40.65775,-74.00712,pip
BROOKLYN TOPS WINES LIQUORS CORP,,BROOKLYN TOPS WINES LIQUORS CORP,5812 4TH AVENUE,11220,,,0100-23-126716,Liquor Store,0100,license,2023-09-06,2023-10-01,2026-09-30,40.64176,-74.01757,pip
BROTHER OU INC,,BROTHER OU INC,4924 7TH AVE,11220,,,0071-22-113336,Grocery Store,0071,license,2025-05-30,2025-07-01,2028-06-30,40.64253,-74.00581,pip
BURGER JOINT INDUSTRY CITY LLC,,BURGER JOINT INDUSTRY CITY LLC,220 36TH ST UNIT 6A,11232,,,0340-22-114592,Restaurant,0340,license,2026-05-02,2026-07-01,2028-06-30,40.65669,-74.00838,pip
BUTTERMILK BAR INC,,BUTTERMILK BAR INC,577 5TH AVENUE,11215,,,0370-24-114417,Food & Beverage Business,0370,license,2026-07-05,2026-06-30,2028-05-31,40.6649,-73.98988,pip
BUY BEST GROCERY INC,,BUY BEST GROCERY INC,4516 8TH AVE,11220,,,0071-23-134446,Grocery Store,0071,license,2026-06-12,2026-06-12,2029-05-31,40.64357,-74.00115,geoclient
C & W DISCOUNT INC,,C & W DISCOUNT INC,851 4TH AVE,11232,,,0071-22-114926,Grocery Store,0071,license,2025-12-23,2025-12-23,2028-11-30,40.65695,-74.0016,pip
C&L NEW YORK TRADING INC,,C&L NEW YORK TRADING INC,5418 7TH AVE,11220,,,0240-21-121879,Restaurant,0240,license,2025-10-16,2025-12-01,2027-11-30,40.63982,-74.00865,pip
C-Town Fresh,C-Town Fresh,5817 Meat & Produce Corp,5817 5th Ave,11220,,,0081-25-128593,Grocery Store,0081,license,2025-11-09,2025-11-09,2028-10-31,40.64031,-74.0153,pip
CAFE LA MORENA INC,,CAFE LA MORENA INC,950 3RD AVENUE,11232,,,0138-23-141656,Food & Beverage Business,0138,license,2026-03-18,2023-10-01,2026-09-30,40.65552,-74.00667,pip
CAFE MIX INC,,CAFE MIX INC,730 61ST STREET,11220,,,0370-23-135421,Food & Beverage Business,0370,license,2025-04-23,2025-06-01,2027-05-31,40.63571,-74.01149,pip
Carniceria Guatemalteca Corp.,,Carniceria Guatemalteca Corp.,5406 5th Ave,11220,,,0071-26-141636,Grocery Store,0071,license,2026-04-30,2026-04-30,2029-03-31,40.64268,-74.01283,pip
Carniceria La Malinche Corp,,Carniceria La Malinche Corp,480 60th St,11220,,,0071-24-135890,Grocery Store,0071,license,2024-11-13,2024-11-13,2027-10-31,40.6396,-74.01638,pip
CARREAU CLUB,CARREAU CLUB,SFL RECREATION LLC,68 34TH ST,11232,,,0370-24-127169,Food & Beverage Business,0370,license,2024-09-12,2024-10-01,2026-09-30,40.65728,-74.00633,pip
CASA VIEJA RESTAURANT CORP,,CASA VIEJA RESTAURANT CORP,6007 5TH AVE,11220,,,0240-23-139660,Restaurant,0240,license,2025-03-09,2025-03-01,2027-02-28,40.63926,-74.0164,pip
CASTILLO RESTAURANT,CASTILLO RESTAURANT,4020 CORP,4020 5TH AVE,11232,,,0240-22-101092,Restaurant,0240,license,2026-04-25,2026-06-01,2028-05-31,40.65034,-74.00486,pip
CAZARES M GROCERY CORP,,CAZARES M GROCERY CORP,4918 4TH AVE,11220,,,0081-22-00153,Grocery Store,0081,license,2025-11-21,2025-12-01,2028-11-30,40.64668,-74.01244,pip
CENA,CENA,OJA COMO VA LLC,601 GREENWOOD AVE,11218,,,0240-21-121670,Restaurant,0240,license,2026-03-19,2025-12-01,2027-11-30,40.65152,-73.97553,pip
"CHIMI CORNER DELI CORP, THE",,"CHIMI CORNER DELI CORP, THE",5624 4TH AVE,11220,,,0081-21-108521,Grocery Store,0081,license,2024-12-12,2025-01-01,2027-12-31,40.64265,-74.01662,pip
CHINO CORNER DELI GROCERY,CHINO CORNER DELI GROCERY,FERMIN CHINO,2923 FORT HAMILTON PKWY,11218,,,0081-23-122905,Grocery Store,0081,license,2026-05-01,2026-07-01,2029-06-30,40.64854,-73.97819,pip
Chuan Tian Xia,Chuan Tian Xia,Chuan Dynasty Inc,5502 7th Ave,11220,,,0240-25-105511,Restaurant,0240,license,2025-03-21,2025-03-21,2027-02-28,40.63957,-74.00892,pip
Confidant,Confidant,Confidant Hospitality LLC,67 35th St,11232,,,0340-25-102962,Restaurant,0340,license,2025-02-14,2025-02-17,2027-01-31,40.6567,-74.00692,pip
CORDOBA DELI GROCERY CORP,,CORDOBA DELI GROCERY CORP,4324 3RD AVE,11232,,,0081-21-111782,Grocery Store,0081,license,2024-09-20,2024-10-01,2027-09-30,40.65122,-74.01117,pip
COSTCO WHOLESALE #318,COSTCO WHOLESALE #318,COSTCO WHOLESALE CORPORATION,976 3RD AVENUE,11232,,,0081-21-109148,Grocery Store,0081,license,2024-05-09,2024-06-01,2027-05-31,40.6555,-74.00864,pip
Courtyard 1-2,Courtyard 1-2,IC Food & Beverage LLC,201 36TH ST,11232,,,0423-22-108990,Additional Bar,0423,license,2026-05-08,2026-06-01,2028-05-31,40.65608,-74.00735,pip
Courtyard 1-2,Courtyard 1-2,IC Food & Beverage LLC,201 36TH ST,11232,,,0423-22-108991,Additional Bar,0423,license,2026-05-08,2026-06-01,2028-05-31,40.65608,-74.00735,pip
Courtyard 1-2,Courtyard 1-2,IC Food & Beverage LLC,201 36TH ST,11232,,,0370-24-115984,Food & Beverage Business,0370,license,2026-05-08,2026-06-01,2028-05-31,40.65608,-74.00735,pip
CPC Seafood Inc,CPC Seafood Inc,CPC Seafood Inc,770 59th St,11220,,,0240-25-111688,Restaurant,0240,license,2025-05-29,2025-05-29,2027-04-30,40.63635,-74.00945,geoclient
DA CAI INC,,DA CAI INC,4814 8TH AVE,11220,,,0138-22-102170,Food & Beverage Business,0138,license,2025-11-04,2025-12-01,2028-11-30,40.64193,-74.00285,geoclient
Dafu Grocery Inc,,Dafu Grocery Inc,5024 8th Ave,11220,,,0071-25-107468,Grocery Store,0071,license,2025-04-16,2025-04-16,2028-03-31,40.64063,-74.00419,geoclient
DAYTIME,DAYTIME,DAYTIME INC,199 WINDSOR PL,11215,,,0267-23-136903,Food & Beverage Business,0267,license,2025-04-18,2025-05-01,2027-04-30,40.65849,-73.9782,pip
DELICIOUS SLICE OF BROOKLYN & DELI INC,,DELICIOUS SLICE OF BROOKLYN & DELI INC,849 4TH AVE,11232,,,0081-23-162936,Grocery Store,0081,license,2023-11-30,2023-11-30,2026-10-31,40.65699,-74.00156,pip
DIAMOND HONG INC,DIAMOND HONG INC,DIAMOND HONG INC,211 239 41ST STREET  SUITE #B,11232,,,0002-23-115941,Wholesale Beer,0002,license,2026-06-06,2026-07-01,2027-06-30,40.65374,-74.011,pip
DIAMOND HONG INC,DIAMOND HONG INC,DIAMOND HONG INC,211 239 41ST STREET  SUITE #B,11232,,,0009-21-114594,Wholesale Liquor,0009,license,2024-02-21,2024-03-01,2027-02-28,40.65374,-74.011,pip
Din's Kitchen Inc,,Din's Kitchen Inc,5210 7th Ave,11220,,,0240-24-128539,Restaurant,0240,license,2026-07-14,2026-09-01,2028-08-31,40.6411,-74.00729,pip
DOLEH'S SUPERMARKET,DOLEH'S SUPERMARKET,HISHAM M DOLEH,1689 8TH AVENUE,11215,,,0071-22-108557,Grocery Store,0071,license,2025-08-14,2025-10-01,2028-09-30,40.65969,-73.98439,pip
DOUBLE WINDSOR,DOUBLE WINDSOR,210 PPW RESTAURANT LLC,210 PROSPECT PARK W,11215,,,0340-23-133960,Restaurant,0340,license,2025-08-25,2025-09-01,2027-08-31,40.6605,-73.98029,geoclient
DOYNA LTD,,DOYNA LTD,266 47TH ST  STE 356,11220,,,0002-23-112407,Wholesale Beer,0002,license,2026-08-18,2026-08-18,2027-06-30,40.64974,-74.01348,pip
DOYNA LTD,,DOYNA LTD,266 47TH ST  STE 356,11220,,,0009-22-117353,Wholesale Liquor,0009,license,2025-12-03,2026-01-01,2028-12-31,40.64974,-74.01348,pip
EARTH'S BASKET,EARTH'S BASKET,YOURS WHOLESOME FOOD NO 1 INC,599 4TH AVE,11232,,,0081-23-122094,Grocery Store,0081,license,2023-09-22,2023-10-01,2026-09-30,40.66482,-73.99341,pip
EL BUEN GUSTO GROCERY CORP,,EL BUEN GUSTO GROCERY CORP,5423 4TH AVENUE,11220,,,0081-22-130698,Grocery Store,0081,license,2025-10-29,2025-11-01,2028-10-31,40.64372,-74.01534,pip
El Buen Hombre Grocery Corp,,El Buen Hombre Grocery Corp,401 61st St,11220,,,0081-26-132842,Grocery Store,0081,license,2026-01-05,2026-01-05,2028-12-31,40.64012,-74.0188,pip
EL CHALATECO DELI & GROCERY CORP,,EL CHALATECO DELI & GROCERY CORP,4002 3rd Ave,11232,,,0081-26-149683,Grocery Store,0081,license,2026-07-23,2026-07-23,2029-06-30,40.65329,-74.00897,pip
EL COMEDOR,EL COMEDOR,ROSA RESTAURANT SERVICES CORP,5621 5TH AVE,11220,,,0240-23-140059,Restaurant,0240,license,2025-06-03,2025-06-03,2027-05-31,40.64131,-74.01425,pip
EL CONTINENTAL RESTAURANT INC,,EL CONTINENTAL RESTAURANT INC,672 5TH AVE,11215,,,0340-22-111952,Restaurant,0340,license,2025-12-03,2026-01-01,2027-12-31,40.66199,-73.99274,pip
EL ESPINO RESTAURANT CORP,,EL ESPINO RESTAURANT CORP,5817 4TH AVE,11220,,,0240-24-111990,Restaurant,0240,license,2026-05-02,2026-05-01,2028-04-30,40.64159,-74.01756,pip
El Mango Rico Inc.,,El Mango Rico Inc.,4906 5th Ave,11220,,,0081-26-142470,Grocery Store,0081,license,2026-05-08,2026-05-08,2029-04-30,40.64553,-74.00987,pip
El Mexicano Restaurante and Cafe Bar Corporation,,El Mexicano Restaurante and Cafe Bar Corporation,710 5th Ave,11215,,,0340-25-101416,Restaurant,0340,license,2025-01-23,2025-01-23,2026-12-31,40.66064,-73.99417,pip
EL NOPAL RESTAURANT & JUICE BAR CORP,,EL NOPAL RESTAURANT & JUICE BAR CORP,631 5TH AVE,11215,,,0340-23-129495,Restaurant,0340,license,2025-09-30,2025-09-30,2027-07-31,40.66323,-73.99144,pip
EL NUEVO PUEBLO INC,,EL NUEVO PUEBLO INC,4921 5TH AVE,11220,,,0081-24-104904,Grocery Store,0081,license,2025-02-28,2025-03-01,2028-02-29,40.64524,-74.01017,pip
EL NUEVO SABOR LATINO RESTAURANT,EL NUEVO SABOR LATINO RESTAURANT,MARIA SURIEL,620 4TH AVE,11215,,,0240-21-123107,Restaurant,0240,license,2025-10-17,2025-12-01,2027-11-30,40.66472,-73.99367,pip
El Padrino Deli Grocery Inc,,El Padrino Deli Grocery Inc,5902 5th Ave,11220,,,0071-25-113161,Grocery Store,0071,license,2025-06-09,2025-06-09,2028-05-31,40.63997,-74.01564,pip
EL QUETZALITO 5 CORP.,,EL QUETZALITO 5 CORP.,5507 5th Ave,11220,,,0240-25-123332,Restaurant,0240,license,2025-09-17,2025-09-17,2027-08-31,40.64211,-74.01342,pip
EL QUETZALITO 6 CORP,,EL QUETZALITO 6 CORP,4803 5th Ave,11220,,,0240-25-100869,Restaurant,0240,license,2025-09-18,2025-09-18,2027-08-31,40.64609,-74.00928,pip
El Sazon De Petrica Sabor Venezolano Inc.,,El Sazon De Petrica Sabor Venezolano Inc.,4718 4th Ave,11220,,,0240-26-142745,Restaurant,0240,license,2026-05-11,2026-05-11,2028-04-30,40.6478,-74.01128,pip
EL TAHUR BAR & RESTAURANT CORP,,EL TAHUR BAR & RESTAURANT CORP,4402 4404 3RD AVE,11220,,,0340-22-114858,Restaurant,0340,license,2024-12-31,2025-01-01,2026-12-31,40.65102,-74.01138,pip
