display_name,dba,legal_name,address,zip,website,logo,license_id,license_description,class,type,original_issue,effective,expires,lat,lon,assignment_method
Bayview Food II Corp,,Bayview Food II Corp,2124 Rockaway Pkwy,11236,,,0524-26-45845,Temporary retail,0524,temporary,2026-06-10,2026-06-10,2026-12-07,40.63159,-73.88773,pip
"Beemba, LLC",,"Beemba, LLC",2068 Flatbush Ave Ste 2,11234,,,0011-26-137245,Importer,0011,license,2026-03-10,2026-03-10,2029-02-28,40.61937,-73.93333,pip
BELLYFUL LLC,,BELLYFUL LLC,2102 UTICA AVE,11234,,,0340-22-111771,Restaurant,0340,license,2026-05-29,2026-05-29,2028-04-30,40.62039,-73.9272,pip
Big Apple West Indian and American Produce Inc,,Big Apple West Indian and American Produce Inc,5001 Avenue N,11234,,,0081-26-141159,Grocery Store,0081,license,2026-04-27,2026-04-27,2029-03-31,40.61897,-73.92663,pip
BIG BOYZ DELI CORP,,BIG BOYZ DELI CORP,9104 FLATLANDS AVE,11236,,,0081-22-128824,Grocery Store,0081,license,2025-04-07,2025-05-01,2028-04-30,40.6408,-73.9051,pip
BJ'S WHOLESALE CLUB # 204,BJ'S WHOLESALE CLUB # 204,BJ'S WHOLESALE CLUB INC,8719 AVE D,11236,,,0081-22-127556,Grocery Store,0081,license,2025-09-25,2025-10-01,2028-09-30,40.64585,-73.91426,pip
BLACK KING WINE AND LIQUOR LLC,,BLACK KING WINE AND LIQUOR LLC,923 EAST 107TH STREET,11236,,,0100-23-124584,Liquor Store,0100,license,2026-07-20,2026-08-01,2029-07-31,40.64821,-73.89236,pip
BOLLA OPERATING CORP.,,BOLLA OPERATING CORP.,2285 Flatbush Ave,11234,,,0081-26-133193,Grocery Store,0081,license,2026-01-09,2026-01-09,2027-08-31,40.61467,-73.92771,pip
"Bon Soir Caterers, Inc.",,"Bon Soir Caterers, Inc.",1421 E 63rd St,11234,,,0101-24-122824,Off Premises Caterer Establishment,0101,license,2024-07-26,2024-07-26,2027-06-30,40.6191,-73.91638,pip
Bonacci Restaurant and Lounge,Bonacci Restaurant and Lounge,Bonacci Restaurant and Lounge LLC,1570-1572 Ralph Ave,11236,,,0340-25-106029,Restaurant,0340,license,2025-03-31,2025-03-31,2027-02-28,40.63837,-73.91929,pip
BP SHOP,BP SHOP,FLAT PETROLEUM INC,10804 FLATLANDS AVE,11236,,,0081-20-108868,Grocery Store,0081,license,2023-11-27,2023-11-27,2026-11-30,40.64909,-73.89187,pip
Brooklyn Cafe Eatery,Brooklyn Cafe Eatery,BKLN DINER INC.,5922-5924 Avenue N,11234,,,0524-26-47301,Temporary retail,0524,temporary,2026-06-30,2026-06-30,2026-12-27,40.61953,-73.91749,pip
BROOKLYN ESTATES INDUSTRIES INC,,BROOKLYN ESTATES INDUSTRIES INC,9608 AVE L,11236,,,0100-23-124131,Liquor Store,0100,license,2026-04-24,2026-05-01,2029-04-30,40.6384,-73.89572,pip
Brooklyn Famous Convenience Store Inc.,,Brooklyn Famous Convenience Store Inc.,"1828 Schenectady Avenue, Unit J-1",11236,,,0524-26-48050,Temporary retail,0524,temporary,2026-07-08,2026-07-08,2027-01-04,40.62775,-73.93074,pip
Brooklyn Famous Deli Grocery Inc,,Brooklyn Famous Deli Grocery Inc,4701 Avenue N,11234,,,0081-25-111231,Grocery Store,0081,license,2025-05-22,2025-05-22,2028-04-30,40.61878,-73.9296,pip
BULL'S EYE SPORTS PUB,BULL'S EYE SPORTS PUB,SNIPERS TAVERN INC,2073 FLATBUSH AVE,11234,,,0370-24-113638,Food & Beverage Business,0370,license,2026-05-20,2026-06-01,2028-05-31,40.61941,-73.93337,pip
CANARSIE GROCERY INC,,CANARSIE GROCERY INC,1214 REMSEN AVE,11236,,,0071-21-119041,Grocery Store,0071,license,2023-12-07,2024-01-01,2026-12-31,40.64,-73.90568,pip
CANARSIE LIQUOR OUTLET INC,,CANARSIE LIQUOR OUTLET INC,8606 FLATLANDS AVE,11236,,,0100-23-126600,Liquor Store,0100,license,2026-03-17,2026-04-01,2029-03-31,40.6385,-73.90865,pip
CANARSIE ONE STOP MARKET CORP,,CANARSIE ONE STOP MARKET CORP,8702 AVENUE L,11236,,,0081-20-104561,Grocery Store,0081,license,2026-02-13,2023-12-01,2026-11-30,40.63398,-73.90256,pip
CANARSIE PLAZA LIQUOR WAREHOUSE CORP,,CANARSIE PLAZA LIQUOR WAREHOUSE CORP,8925 AVE D SUITE D2,11236,,,0100-21-114549,Liquor Store,0100,license,2026-03-10,2024-02-12,2027-01-31,40.64557,-73.91291,pip
CHATEAU YAFFA,CHATEAU YAFFA,KOSHER GOURMET HOUSE INC,6214 AVE U,11234,,,0240-23-163206,Restaurant,0240,license,2025-11-26,2025-12-01,2027-11-30,40.61576,-73.9134,pip
CHINA TOKYO RESTAURANT,CHINA TOKYO RESTAURANT,CHINA TOKYO INC,5908 AVE N,11234,,,0340-23-134264,Restaurant,0340,license,2025-09-18,2025-11-01,2027-10-31,40.6195,-73.91794,pip
"CHLOE'S RESTAURANT & LOUNGE, LLC",,"CHLOE'S RESTAURANT & LOUNGE, LLC",9413 AVENUE L,11236,,,0340-22-103551,Restaurant,0340,license,2026-06-18,2026-06-18,2028-05-31,40.63744,-73.89719,pip
CLAUDIO DELI FOOD CORP,,CLAUDIO DELI FOOD CORP,1853 FLATBUSH AVE,11210,,,0081-22-138400,Grocery Store,0081,license,2025-11-12,2025-12-01,2028-11-30,40.62463,-73.93899,pip
Corner Bites & Brews Corp,,Corner Bites & Brews Corp,9401- 9401A Avenue L,11236,,,0071-26-135445,Grocery Store,0071,license,2026-02-13,2026-02-13,2029-01-31,40.63735,-73.89733,pip
COUNTRY BUTCHER CORP,,COUNTRY BUTCHER CORP,9312 AVENUE L,11236,,,0081-23-122260,Grocery Store,0081,license,2026-02-11,2026-03-01,2029-02-28,40.63697,-73.89793,pip
CVS/PHARMACY #2431,CVS/PHARMACY #2431,CVS ALBANY LLC,4112 AVENUE U,11234,,,0082-21-121965,Drug Store,0082,license,2024-06-30,2024-06-30,2027-06-30,40.60882,-73.92308,pip
CVS/PHARMACY #2769,CVS/PHARMACY #2769,CVS ALBANY LLC,4901 KINGS HWY,11234,,,0082-21-123228,Drug Store,0082,license,2024-06-30,2024-06-30,2027-06-30,40.63409,-73.92901,pip
CVS/PHARMACY #2906,CVS/PHARMACY #2906,CVS ALBANY LLC,10204 FLATLANDS AVE,11236,,,0082-21-122267,Drug Store,0082,license,2024-06-30,2024-06-30,2027-06-30,40.64629,-73.89659,pip
CZEN NY LLC,,CZEN NY LLC,4410 Avenue H,11234,,,0340-24-132910,Restaurant,0340,license,2024-10-16,2024-10-16,2026-09-30,40.63253,-73.93367,pip
DAE KIL FAMILY FARM CORP,,DAE KIL FAMILY FARM CORP,8029 FLATLANDS AVENUE,11236,,,0071-23-130254,Grocery Store,0071,license,2026-02-20,2026-04-01,2029-03-31,40.63585,-73.91275,pip
DD FLATLANDS WINE AND LIQUOR INC,,DD FLATLANDS WINE AND LIQUOR INC,1677 FLATBUSH AVE,11210,,,0100-22-117712,Liquor Store,0100,license,2025-08-06,2025-08-06,2028-07-31,40.62925,-73.94392,geoclient
Detente Restaurant Corp,,Detente Restaurant Corp,924 Remsen Ave,11236,,,0240-24-136393,Restaurant,0240,license,2024-11-18,2024-11-18,2026-10-31,40.64555,-73.91218,pip
DUET,DUET,D & D DUET INC,6179 6181 6183 STRICKLAND AVE,11234,,,0340-22-114741,Restaurant,0340,license,2026-04-22,2026-05-01,2028-04-30,40.61356,-73.91201,pip
EAZY MART CORP.,,EAZY MART CORP.,9114 Flatlands Ave,11236,,,0524-26-51873,Temporary retail,0524,temporary,2026-08-18,2026-08-18,2027-02-14,40.64099,-73.90479,pip
EL CARIBE CATERERS,EL CARIBE CATERERS,G V P CATERERS INC,59 45 STRICKLAND AVE,11234,,,0346-22-118103,Catering Establishment,0346,license,2026-02-28,2026-03-01,2028-02-29,40.60877,-73.914,pip
Elites Event Space LLC,,Elites Event Space LLC,1663 Ralph Ave,11236,,,0346-25-115444,Catering Establishment,0346,license,2025-06-30,2025-06-30,2027-05-31,40.63613,-73.91905,pip
EVELYN'S GROCERY CORP,EVELYN'S GROCERY CORP,EVELYN GROCERY CORP,1020 E 92ND ST,11236,,,0081-21-102815,Grocery Store,0081,license,2024-07-29,2024-08-01,2027-07-31,40.64412,-73.90815,pip
Flatlands Discount Liquor Inc,,Flatlands Discount Liquor Inc,8005 Flatlands Ave,11236,,,0100-26-145300,Liquor Store,0100,license,2026-06-04,2026-06-04,2029-05-31,40.63568,-73.91304,pip
FLATLANDS MINI MARKET INC,,FLATLANDS MINI MARKET INC,104 24 FLATLANDS AVENUE,11234,,,0081-23-120156,Grocery Store,0081,license,2026-05-28,2026-08-01,2029-07-31,40.61753,-73.94105,pip
FLAVA II LOUNGE,FLAVA II LOUNGE,8920 AVENUE D INC,8920 AVENUE D,11236,,,0340-22-109068,Restaurant,0340,license,2026-07-24,2026-08-01,2028-07-31,40.64551,-73.91293,pip
FLORIDIAN PLAZA DINER,FLORIDIAN PLAZA DINER,QUALITY FOOD BEST QUALITY GOOD HANDS LLC,2301 FLATBUSH AVE,11234,,,0340-23-128651,Restaurant,0340,license,2025-03-16,2025-04-01,2027-03-31,40.61409,-73.92708,pip
FOOD EMPORIUM,FOOD EMPORIUM,PARAMOUNT SUPERMARKET INC,2424 FLATBUSH AVE,11234,,,0081-22-125744,Grocery Store,0081,license,2025-01-14,2025-02-01,2028-01-31,40.6108,-73.92424,pip
FOOD WAY,FOOD WAY,SEVEN SEAS GEORGETOWNE LLC,2149 RALPH AVE,11234,,,0081-23-103666,Grocery Store,0081,license,2026-08-31,2026-10-01,2029-09-30,40.62591,-73.91589,pip
FOOD WORLD SUPERMARKET,FOOD WORLD SUPERMARKET,JRI FLATLANDS FOOD CORP,937 E 107TH ST,11236,,,0081-21-102573,Grocery Store,0081,license,2024-09-12,2024-10-01,2027-09-30,40.64797,-73.89226,pip
FOODTOWN #603,FOODTOWN #603,1966 K FOOD LLC,1958 RALPH AVE,11234,,,0081-22-136800,Grocery Store,0081,license,2026-02-10,2025-07-01,2028-06-30,40.62973,-73.91866,pip
FOSTER ISLAND CORPORATION,,FOSTER ISLAND CORPORATION,9702 FOSTER AVE,11236,,,0081-23-120033,Grocery Store,0081,license,2026-06-30,2026-07-01,2029-06-30,40.64839,-73.90561,pip
FRANK'S PIZZA & RESTAURANT,FRANK'S PIZZA & RESTAURANT,GUSTOSA LLC,2134 FLATBUSH AVE,11234,,,0240-22-100524,Restaurant,0240,license,2026-06-10,2026-08-01,2028-07-31,40.61769,-73.9317,pip
Fresh on L Market,Fresh on L Market,"Avenue L Produce, Inc.",5601 Avenue L,11234,,,0081-25-111205,Grocery Store,0081,license,2025-05-22,2025-05-22,2028-04-30,40.62394,-73.92143,pip
FRESHMART DELI & GROCERY CORP.,,FRESHMART DELI & GROCERY CORP.,1705 Ralph Ave,11236,,,0081-26-146282,Grocery Store,0081,license,2026-06-16,2026-06-16,2029-05-31,40.63529,-73.91896,pip
Frida,Frida,"Avenue L Bagels, Inc.",5607-5611 Avenue L,11234,,,0340-24-135151,Restaurant,0340,license,2024-11-05,2024-11-05,2026-10-31,40.62395,-73.92121,pip
FUNFEST LLC,,FUNFEST LLC,6161 STRICKLAND AVE,11234,,,0370-24-137010,Food & Beverage Business,0370,license,2024-11-26,2024-12-01,2026-11-30,40.61259,-73.91244,pip
G&B TERMINAL CORP,,G&B TERMINAL CORP,22 BROOKLYN TERMINAL MARKET,11236,,,0071-22-113183,Grocery Store,0071,license,2025-11-10,2025-12-01,2028-11-30,40.64159,-73.91722,pip
GALAXY DISCOUNT LIQUOR,GALAXY DISCOUNT LIQUOR,GALAXY DISCOUNT LIQUOR INC,1428 ROCKAWAY PKWY,11236,,,0100-23-126534,Liquor Store,0100,license,2026-01-13,2026-02-01,2029-01-31,40.64527,-73.90244,pip
Georgetowne Wines & Liquors LLC,,Georgetowne Wines & Liquors LLC,2131 Ralph Avenue,11234,,,0100-26-140001,Liquor Store,0100,license,2026-04-14,2026-04-14,2029-03-31,40.625,-73.91745,pip
GITTO & SONS HEALTH FOOD INC,,GITTO & SONS HEALTH FOOD INC,38 BROOKLYN TERMINAL MARKET,11236,,,0081-22-126559,Grocery Store,0081,license,2025-08-05,2025-09-01,2028-08-31,40.64149,-73.91737,pip
"GLEN TERRACE, INC.",,"GLEN TERRACE, INC.",5305 21 AVE N,11234,,,0346-23-124800,Catering Establishment,0346,license,2026-08-04,2025-03-01,2027-02-28,40.61916,-73.9234,pip
GLENWOOD ROAD SUPERETTE INC,,GLENWOOD ROAD SUPERETTE INC,5513 15 GLENWOOD RD,11234,,,0081-23-115785,Grocery Store,0081,license,2026-07-02,2026-07-02,2029-06-30,40.63553,-73.92327,pip
"Golden Vege & Grocery I, Inc.",,"Golden Vege & Grocery I, Inc.",1819 Flatbush Ave,11210,,,0071-26-139394,Grocery Store,0071,license,2026-04-06,2026-04-06,2029-03-31,40.62531,-73.93972,pip
GOOD FOOD FOR LESS,GOOD FOOD FOR LESS,MARNOCK RETAIL LLC,402 E 83RD STREET,11236,,,0081-22-135044,Grocery Store,0081,license,2025-03-01,2025-03-01,2028-02-29,40.64303,-73.91783,pip
GOURMET GRILL INC,,GOURMET GRILL INC,6334 AVE N,11234,,,0240-23-140443,Restaurant,0240,license,2025-07-16,2025-08-01,2027-07-31,40.61963,-73.91602,pip
GRAB N GO,GRAB N GO,GRAB N GO BUS STOP CORP,1403 ROCKAWAY PKWY,11236,,,0071-21-120527,Grocery Store,0071,license,2024-03-18,2024-04-01,2027-03-31,40.64569,-73.90291,pip
Grand Mariner,Grand Mariner,NYC BOAT CRUISES INC.,2657 E 66th St,11234,,,0361-26-142156-01,Additional Bar,0423,license,2026-05-05,2026-05-05,2028-04-30,40.60711,-73.90937,pip
Grand Mariner,Grand Mariner,NYC BOAT CRUISES INC.,2657 E 66th St,11234,,,0361-26-142181,Vessel,0361,license,2026-05-05,2026-05-05,2028-04-30,40.60711,-73.90937,pip
Grand Mariner,Grand Mariner,NYC BOAT CRUISES INC.,2657 E 66th St,11234,,,0361-26-142156,Vessel,0361,license,2026-05-05,2026-05-05,2028-04-30,40.60711,-73.90937,pip
GREEN GARDEN 1 DELI CORP,,GREEN GARDEN 1 DELI CORP,2801 NOSTRAND AVE,11229,,,0081-22-128392,Grocery Store,0081,license,2025-06-25,2025-07-01,2028-06-30,40.6158,-73.9448,geoclient
Green Village Meat Market,Green Village Meat Market,Rockaway Finest Meat Corp,1420 Rockaway Pkwy,11236,,,0081-24-110135,Grocery Store,0081,license,2024-04-16,2024-04-16,2027-03-31,40.64539,-73.90257,pip
H & H MINI MART INC,,H & H MINI MART INC,1830 FLATBUSH AVE,11210,,,0081-20-109766,Grocery Store,0081,license,2023-11-13,2023-12-01,2026-11-30,40.62505,-73.93944,pip
HALSEY BAR & GRILL LLC,,HALSEY BAR & GRILL LLC,4404 AVENUE H,11234,,,0340-21-120379,Restaurant,0340,license,2025-10-30,2025-11-01,2027-10-31,40.63251,-73.9339,pip
HOOK & REEL CAJUN SEAFOOD & BAR,HOOK & REEL CAJUN SEAFOOD & BAR,HOOK & REEL GEORGETOWN INC,2183B RALPH AVE,11234,,,0340-22-114211,Restaurant,0340,license,2026-08-06,2026-10-01,2028-09-30,40.62652,-73.91746,pip
HUDSON RIVER YACHT CLUB INC,,HUDSON RIVER YACHT CLUB INC,2101 BERGEN AVE,11234,,,0349-23-125309,Club,0349,license,2025-01-14,2025-03-01,2027-02-28,40.6234,-73.90516,pip
IDEAL FOOD BASKET,IDEAL FOOD BASKET,1967 FLATBUSH FOOD CORP,1967 FLATBUSH AVENUE,11234,,,0081-22-131498,Grocery Store,0081,license,2025-11-04,2026-01-01,2028-12-31,40.62175,-73.93595,pip
IDEAL FOOD BASKET,IDEAL FOOD BASKET,LA RANA MEAT CORP,1871 ROCKAWAY PKWY,11236,,,0081-23-120192,Grocery Store,0081,license,2026-06-25,2026-08-01,2029-07-31,40.63689,-73.89237,pip
IHOP,IHOP,"Mike's HOP, Inc.",11000 Flatlands Ave,11207,,,0240-25-121266,Restaurant,0240,license,2025-08-29,2025-08-29,2027-07-31,40.64999,-73.89028,pip
IL POSTO,IL POSTO,BENNET'S BEST LTD,7409 AVENUE U,11234,,,0340-23-129826,Restaurant,0340,license,2025-12-18,2025-12-18,2027-07-31,40.62139,-73.90503,pip
ISLAND GRILL,ISLAND GRILL,ISLAND GRILL CAFE INC,5501 GLENWOOD ROAD,11234,,,0340-23-132246,Restaurant,0340,license,2025-06-05,2025-06-05,2027-05-31,40.6355,-73.92367,pip
ISLAND SUITE 4112,ISLAND SUITE 4112,ISLAND SUITE 4112 LLC,4112 AVENUE D,11234,,,0346-24-104893,Catering Establishment,0346,license,2026-01-30,2026-02-01,2028-01-31,40.60882,-73.92308,pip
JAMAICA BAY INC,JAMAICA BAY INC,MIDGET SQUADRON OF,1 SEAVIEW AVE,11236,,,0349-23-125212,Club,0349,license,2025-02-13,2025-03-01,2027-02-28,40.63104,-73.88914,pip
JARNAIL PETROLEUM INC,,JARNAIL PETROLEUM INC,1924-34 FLATBUSH AVE,11210,,,0081-23-111405,Grocery Store,0081,license,2026-05-12,2026-05-12,2029-04-30,40.62273,-73.93733,pip
KEY FOOD,KEY FOOD,EMPIRE SUPERMARKET INC,2066 ROCKAWAY PARKWAY,11236,https://www.keyfood.com/store/store/1368,,0081-22-136807,Grocery Store,0081,license,2025-07-07,2025-08-01,2028-07-31,40.6326,-73.88879,pip
KEY FOOD,KEY FOOD,ALMONTE LANDS FOOD CORP,5101 5123 AVENUE N,11234,,,0081-21-112050,Grocery Store,0081,license,2024-07-17,2024-08-01,2027-07-31,40.61902,-73.92568,pip
KEY FOOD,KEY FOOD,RALPH AVENUE MEAT CORP,1804 RALPH AVE,11236,,,0081-24-105359,Grocery Store,0081,license,2024-03-02,2024-03-02,2027-02-28,40.63323,-73.91895,pip
KEY FOOD,KEY FOOD,ALMONTE MILL FOOD CORP,6602 26 AVENUE U,11234,,,0081-21-112858,Grocery Store,0081,license,2024-06-26,2024-07-01,2027-06-30,40.6172,-73.90989,pip
Kimball Delicatessen,Kimball Delicatessen,SGL Deli Corp,4013 Avenue T,11234,,,0081-24-111765,Grocery Store,0081,license,2024-05-01,2024-05-01,2027-04-30,40.61023,-73.92626,pip
KING GOURMET AVE N DELI,KING GOURMET AVE N DELI,KING GOURMET AVE N DELI INC,5803 AVENUE N,11234,,,0081-22-132752,Grocery Store,0081,license,2025-02-27,2025-03-01,2028-02-29,40.61944,-73.91898,pip
KING ROCKAWAY PKWY CORP,,KING ROCKAWAY PKWY CORP,1938 ROCKAWAY PKWY,11236,,,0081-22-121049,Grocery Store,0081,license,2025-07-01,2025-08-01,2028-07-31,40.63525,-73.8913,pip
KINGS 84 MOBIL,KINGS 84 MOBIL,BOLLA OPERATING CORP.,8401 FLATLANDS AVENUE,11236,,,0081-21-113131,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.63768,-73.90993,pip
KINGS FLATLANDS SUNOCO,KINGS FLATLANDS SUNOCO,BOLLA OPERATING CORP.,5808 FLATLANDS AVE,11234,,,0081-21-104894,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.63113,-73.92005,pip
KINGS HIGHWAY MOBIL,KINGS HIGHWAY MOBIL,BOLLA OPERATING CORP.,2773 NOSTRAND AVENUE,11210,,,0081-21-109563,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.61674,-73.94471,geoclient
KINGS MILL BP,KINGS MILL BP,BOLLA OPERATING CORP.,6201 AVENUE U,11234,,,0081-21-112425,Grocery Store,0081,license,2024-10-30,2024-11-01,2027-10-31,40.61585,-73.91387,pip
LA ESQUINA MELO GROCERY CORP,,LA ESQUINA MELO GROCERY CORP,1356 ROCKAWAY PKWY,11236,,,0081-23-121295,Grocery Store,0081,license,2026-06-17,2026-06-17,2029-05-31,40.64652,-73.90388,pip
"La Mixteca Deli & Grocery, Corp.",,"La Mixteca Deli & Grocery, Corp.",4604 Avenue N,11234,,,0071-25-118135,Grocery Store,0071,license,2025-07-30,2025-07-30,2028-06-30,40.61872,-73.93054,pip
LA VILLA,LA VILLA,ALLO FOOD CORP,6610 Avenue U,11234,,,0340-26-150301,Restaurant,0340,license,2026-07-29,2026-07-29,2028-07-29,40.61705,-73.90995,geoclient
LA VILLA,LA VILLA,ALLO FOOD CORP,6610 Avenue U,11234,,,0524-25-32356,Temporary retail,0524,temporary,2026-06-18,2026-06-23,2026-09-20,40.61705,-73.90995,geoclient
LENNY & JOHNS PIZZA,LENNY & JOHNS PIZZA,G B S FOODS INC,2034 2036 FLATBUSH AVE,11234,,,0240-23-141343,Restaurant,0240,license,2025-07-11,2025-07-11,2027-04-30,40.6202,-73.93425,pip
LIQUOR ISLAND,LIQUOR ISLAND,2498 FLATBUSH LIQUORS INC,2498 FLATBUSH AVE,11234,,,0100-24-123008,Liquor Store,0100,license,2025-11-24,2024-07-29,2027-06-30,40.60943,-73.92226,pip
LK Lounge,LK Lounge,Lago Kache LLC,1819 Utica Ave,11234,,,0524-26-45668,Temporary retail,0524,temporary,2026-06-08,2026-06-09,2026-09-06,40.62773,-73.92782,pip
LOLA'S,LOLA'S,LOLA'S MEXICAN CUISINE CORP,2101 FLATBUSH AVE,11234,,,0340-23-138364,Restaurant,0340,license,2025-08-15,2025-09-01,2027-08-31,40.61824,-73.93208,pip
LOS DOS CARNALES CORP,,LOS DOS CARNALES CORP,4802 AVENUE N,11234,,,0081-22-126039,Grocery Store,0081,license,2025-10-31,2025-12-01,2028-11-30,40.61885,-73.92868,pip
LOUISA OF THE SEAS,LOUISA OF THE SEAS,NYC BOAT CRUISES INC.,2094 E 68th St,11234,,,0361-24-123318,Vessel,0361,license,2026-07-13,2026-07-13,2028-06-30,40.61756,-73.90878,geoclient
